city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Guadalajara,40.6337,-3.1674,Spain,ES,Castille-La Mancha,minor,161683,87452
La Laguna,28.4853,-16.3167,Spain,ES,Canary Islands,,158010,157815
Logroño,42.4650,-2.4456,Spain,ES,La Rioja,admin,150808,150020
Marbella,36.5167,-4.8833,Spain,ES,Andalusia,,150725,150725
Badajoz,38.8803,-6.9753,Spain,ES,Extremadura,minor,150610,150146
Salamanca,40.9650,-5.6642,Spain,ES,Castille-Leon,minor,143269,142412
Huelva,37.2500,-6.9500,Spain,ES,Andalusia,minor,142538,141854
Lleida,41.6167,0.6333,Spain,ES,Catalonia,minor,140797,140797
Dos Hermanas,37.2836,-5.9222,Spain,ES,Andalusia,,137561,137561
Tarragona,41.1187,1.2453,Spain,ES,Catalonia,minor,135436,134883
Torrejón de Ardoz,40.4614,-3.4978,Spain,ES,Madrid,,134733,134733
Parla,40.2372,-3.7742,Spain,ES,Madrid,,131689,130577
Mataró,41.5333,2.4500,Spain,ES,Catalonia,,129120,128956
Algeciras,36.1275,-5.4539,Spain,ES,Andalusia,,122982,122368
León,42.6056,-5.5700,Spain,ES,Castille-Leon,minor,122051,120951
Alcobendas,40.5333,-3.6333,Spain,ES,Madrid,,117041,117041
Cádiz,36.5350,-6.2975,Spain,ES,Andalusia,minor,114244,113066
Jaén,37.7667,-3.7711,Spain,ES,Andalusia,minor,111932,111669
Reus,41.1549,1.1087,Spain,ES,Catalonia,,106741,106741
Ourense,42.3364,-7.8633,Spain,ES,Galicia,minor,104596,103756
Roquetas de Mar,36.7642,-2.6147,Spain,ES,Andalusia,,102881,102881
Telde,27.9985,-15.4167,Spain,ES,Canary Islands,,102769,102472
Girona,41.9833,2.8167,Spain,ES,Catalonia,minor,102666,102666
San Vicente de Baracaldo,43.2972,-2.9917,Spain,ES,Basque Country,,100907,100535
Santiago de Compostela,42.8778,-8.5444,Spain,ES,Galicia,admin,98179,98179
San Cugat del Vallés,41.4735,2.0852,Spain,ES,Catalonia,,95725,95725
Las Rozas de Madrid,40.4917,-3.8733,Spain,ES,Madrid,,95725,95725
San Fernando,36.4667,-6.2000,Spain,ES,Andalusia,,94867,94120
San Sebastián de los Reyes,40.5469,-3.6258,Spain,ES,Madrid,,91083,91083
Ciudad de Melilla,35.2825,-2.9475,Spain,ES,Melilla,,86261,85170
Toledo,39.8567,-4.0244,Spain,ES,Castille-La Mancha,admin,85449,85085
Torrente,39.4365,-0.4679,Spain,ES,Valencia,,85142,85142
San Baudilio de Llobregat,41.3458,2.0417,Spain,ES,Catalonia,,83755,83371
Torrevieja,37.9778,-0.6833,Spain,ES,Valencia,,83547,83547
Ciudad de Ceuta,35.8867,-5.3000,Spain,ES,Ceuta,,83517,83117
Fuengirola,36.5417,-4.6250,Spain,ES,Andalusia,,83226,83226
Arona,28.0996,-16.6809,Spain,ES,Canary Islands,,82982,82982
Valdemoro,40.1908,-3.6742,Spain,ES,Madrid,,79100,79100
Rubí,41.4933,2.0325,Spain,ES,Catalonia,,79007,79007
Manresa,41.7264,1.8292,Spain,ES,Catalonia,,78192,77452
Avilés,43.5561,-5.9083,Spain,ES,Asturias,,76874,75877
Gandía,38.9667,-0.1833,Spain,ES,Valencia,,75970,75911
Benalmádena,36.6000,-4.5167,Spain,ES,Andalusia,,73160,73160
Majadahonda,40.4728,-3.8722,Spain,ES,Madrid,,72179,72179
Paterna,39.5028,-0.4406,Spain,ES,Valencia,,71880,71880
Benidorm,38.5342,-0.1314,Spain,ES,Valencia,,69738,69738
Torremolinos,36.6218,-4.5003,Spain,ES,Andalusia,,68819,68819
Villanueva y Geltrú,41.2243,1.7259,Spain,ES,Catalonia,,68152,68152
Castelldefels,41.2800,1.9767,Spain,ES,Catalonia,,67307,67307
Viladecáns,41.3158,2.0194,Spain,ES,Catalonia,,66720,66720
El Prat de Llobregat,41.3246,2.0953,Spain,ES,Catalonia,,65532,65030
Arrecife,28.9625,-13.5506,Spain,ES,Canary Islands,,64497,63750
Collado-Villalba,40.6333,-4.0083,Spain,ES,Madrid,,64263,64263
La Línea de la Concepción,36.1611,-5.3486,Spain,ES,Andalusia,,63365,63271
Irún,43.3378,-1.7888,Spain,ES,Basque Country,,62933,62635
Boadilla del Monte,40.4069,-3.8750,Spain,ES,Madrid,,62627,62627
Granollers,41.6083,2.2889,Spain,ES,Catalonia,,62475,61983
Mérida,38.9000,-6.3333,Spain,ES,Extremadura,admin,59424,59324
San Vicente del Raspeig,38.3964,-0.5253,Spain,ES,Valencia,,59138,59138
Elda,38.4789,-0.7967,Spain,ES,Valencia,,52551,52297
Mollet,41.5356,2.2107,Spain,ES,Catalonia,,51294,51294
Torrelavega,43.3531,-4.0458,Spain,ES,Cantabria,,51237,51142
Ibiza,38.9089,1.4328,Spain,ES,Balearic Islands,,50715,50715
