id,ident,type,airport name,latitude_left,longitude_left,elevation_ft,continent,iso_country,iso_region,airport city,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,geometry,index_right,nearest city,latitude_right,longitude_right,country,iso2,admin_name,capital,population,population_proper,distance
6498,UMKK,medium_airport,Khrabrovo Airport,54.88999938964844,20.59259986877441,42.0,EU,RU,RU-KGD,Kaliningrad,yes,UMKK,KGD,,,https://en.wikipedia.org/wiki/Khrabrovo_Airport,,POINT (20.59259986877441 54.88999938964844),5847,Kaliningrad,54.7003,20.4531,Russia,RU,Kaliningradskaya Oblast’,admin,475056.0,475056.0,0.23546989578514751
6501,UMMS,large_airport,Minsk National Airport,53.888071,28.039964,670.0,EU,BY,BY-MI,Minsk,yes,UMMS,MSQ,,http://airport.by/en,https://en.wikipedia.org/wiki/Minsk_National_Airport,"Нацыянальны аэрапорт, Minsk 2 Airport",POINT (28.039964 53.888071),7166,Minsk,53.9,27.5667,Belarus,BY,Minsk,primary,2009786.0,1996553.0,0.4734143161512972
6506,UNKL,large_airport,Krasnoyarsk International Airport,56.173077,92.492437,942.0,EU,RU,RU-KYA,Krasnoyarsk,yes,UNKL,KJA,,http://www.kja.aero,https://en.wikipedia.org/wiki/Krasnoyarsk_International_Airport,Yemelyanovo,POINT (92.492437 56.173077),5819,Krasnoyarsk,56.0089,92.8719,Russia,RU,Krasnoyarskiy Kray,admin,1083865.0,1083865.0,0.41345647376477446
32045,UNWW,medium_airport,Spichenkovo Airport,53.811401,86.877197,1024.0,EU,RU,RU-KEM,Novokuznetsk,yes,UNWW,NOZ,,,https://en.wikipedia.org/wiki/Spichenkovo_Airport,,POINT (86.877197 53.811401),5905,Prokopyevsk,53.8833,86.7167,Russia,RU,Kemerovskaya Oblast’,,196406.0,190334.0,0.17586572494377015
6511,URKA,medium_airport,Anapa Vityazevo Airport,45.002102,37.347301,174.0,EU,RU,RU-KDA,Krasnyi Kurgan,yes,URKA,AAQ,,http://basel.aero/en/anapa/,https://en.wikipedia.org/wiki/Anapa_Airport,Vityazevo Airport,POINT (37.347301 45.002102),5881,Novorossiysk,44.7167,37.75,Russia,RU,Krasnodarskiy Kray,,273278.0,273278.0,0.4935795642092543
31522,URKG,medium_airport,Gelendzhik Airport,44.5820926295,38.0124807358,98.0,EU,RU,RU-KDA,Gelendzhik,yes,URKG,GDZ,,http://basel.aero/en/gelendjik/,https://en.wikipedia.org/wiki/Gelendzhik_Airport,Аэропорт Геленджик,POINT (38.0124807358 44.5820926295),5881,Novorossiysk,44.7167,37.75,Russia,RU,Krasnodarskiy Kray,,273278.0,273278.0,0.294983526419751
6512,URKK,medium_airport,Krasnodar Pashkovsky International Airport,45.034698486328,39.170501708984,118.0,EU,RU,RU-KDA,Krasnodar,yes,URKK,KRR,,http://basel.aero/en/krasnodar/,https://en.wikipedia.org/wiki/Pashkovsky_Airport,"Pashkovskiy Airport, Pashkovsky Airport",POINT (39.170501708984 45.034698486328),5823,Krasnodar,45.0333,38.9667,Russia,RU,Krasnodarskiy Kray,admin,948827.0,948827.0,0.20380650713067716
6513,URML,medium_airport,Makhachkala Uytash International Airport,42.816799,47.652302,12.0,EU,RU,RU-DA,Makhachkala,yes,URML,MCX,,,https://en.wikipedia.org/wiki/Uytash_airport,,POINT (47.652302 42.816799),5946,Kaspiysk,42.8803,47.6383,Russia,RU,Dagestan,,123988.0,123988.0,0.06502640236857121
6514,URMM,medium_airport,Mineralnyye Vody Airport,44.22510147094727,43.08190155029297,1054.0,EU,RU,RU-STA,Mineralnyye Vody,yes,URMM,MRV,,,https://en.wikipedia.org/wiki/Mineralnye_Vody_Airport,,POINT (43.08190155029297 44.22510147094727),5929,Pyatigorsk,44.05,43.0667,Russia,RU,Stavropol’skiy Kray,,145836.0,145836.0,0.1757600985980872
6516,URMO,medium_airport,Vladikavkaz Beslan International Airport,43.205101,44.606602,1673.0,EU,RU,RU-SE,Beslan,yes,URMO,OGZ,,,https://en.wikipedia.org/wiki/Beslan_Airport,"Beslan Airport, Аэропорт Беслан, Аэропорт Владикавказ",POINT (44.606602 43.205101),5950,Nazran,43.2167,44.7667,Russia,RU,Ingushetiya,,117936.0,117936.0,0.16051762023217078
6517,URMT,medium_airport,Stavropol Shpakovskoye Airport,45.10919952392578,42.11280059814453,1486.0,EU,RU,RU-STA,Stavropol,yes,URMT,STW,,,https://en.wikipedia.org/wiki/Stavropol_Shpakovskoye_Airport,,POINT (42.11280059814453 45.10919952392578),5850,Stavropol,45.05,41.9833,Russia,RU,Stavropol’skiy Kray,admin,450680.0,450680.0,0.14239026846252836
6519,URSS,large_airport,Sochi International Airport,43.449902,39.9566,89.0,EU,RU,RU-KDA,Sochi,yes,URSS,AER,,http://basel.aero/en/sochi/,https://en.wikipedia.org/wiki/Sochi_International_Airport,"Adler Airport, Black Sea, Международный Аэропорт Сочи",POINT (39.9566 43.449902),5854,Sochi,43.5853,39.7203,Russia,RU,Krasnodarskiy Kray,,411524.0,411524.0,0.2723422633452227
6520,URWA,medium_airport,Astrakhan Narimanovo Boris M. Kustodiev International Airport,46.282843,48.010511,-65.0,AS,RU,RU-AST,Astrakhan,yes,URWA,ASF,,http://xn--80aaaa9dcahhdbllc1cxhc.xn--p1ai/,https://en.wikipedia.org/wiki/Narimanovo_Airport,"Astrahan Airport, Narimanovo Airport, Аэропорт Астрахань, Аэропорт Нариманово",POINT (48.010511 46.282843),5841,Astrakhan,46.35,48.035,Russia,RU,Astrakhanskaya Oblast’,admin,532504.0,524371.0,0.07148268160890446
6522,URWW,medium_airport,Volgograd International Airport,48.782501220703125,44.34550094604492,482.0,EU,RU,RU-VGG,Volgograd,yes,URWW,VOG,,,https://en.wikipedia.org/wiki/Volgograd_International_Airport,"Gumrak Airport, Аэропорт Волгоград, Аэропорт Гумрак",POINT (44.34550094604492 48.782501220703125),5822,Volgograd,48.7086,44.5147,Russia,RU,Volgogradskaya Oblast’,admin,1015586.0,1004763.0,0.18463399004707962
26370,USCC,medium_airport,Chelyabinsk Balandino Airport,55.305801,61.5033,769.0,EU,RU,RU-CHE,Chelyabinsk,yes,USCC,CEK,,http://cekport.ru/,https://en.wikipedia.org/wiki/Chelyabinsk_Airport,,POINT (61.5033 55.305801),5814,Chelyabinsk,55.15,61.4,Russia,RU,Chelyabinskaya Oblast’,admin,1202371.0,1196680.0,0.18693539419008404
26371,USCM,medium_airport,Magnitogorsk International Airport,53.39310073852539,58.75569915771485,1430.0,EU,RU,RU-BA,Magnitogorsk,yes,USCM,MQF,,,https://en.wikipedia.org/wiki/Magnitogorsk_International_Airport,,POINT (58.75569915771485 53.39310073852539),5853,Magnitogorsk,53.3833,59.0333,Russia,RU,Chelyabinskaya Oblast’,,418241.0,418241.0,0.27777379666387847
327554,USDA,medium_airport,Sabetta International Airport,71.219167,72.052222,46.0,AS,RU,RU-YAN,Sabetta,yes,USDA,SBT,,,https://en.wikipedia.org/wiki/Sabetta_International_Airport,"Oil & Gas, NOVATEK",POINT (72.052222 71.219167),5957,Novyy Urengoy,66.0833,76.6833,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,,113254.0,113254.0,6.915490820164037
31670,USII,medium_airport,Izhevsk Airport,56.82809829711914,53.45750045776367,531.0,EU,RU,RU-UD,Izhevsk,yes,USII,IJK,,,https://en.wikipedia.org/wiki/Izhevsk_Airport,Аэропорт Ижевск,POINT (53.45750045776367 56.82809829711914),5827,Izhevsk,56.85,53.2167,Russia,RU,Udmurtiya,admin,646277.0,646277.0,0.24179442724817704
42945,USKK,medium_airport,Pobedilovo Airport,58.503883,49.347831,479.0,EU,RU,RU-KIR,Kirov,yes,USKK,KVX,,http://www.pobedilovo.com/,https://en.wikipedia.org/wiki/Pobedilovo_Airport,Аэропорт Победилово,POINT (49.347831 58.503883),5844,Kirov,58.6,49.65,Russia,RU,Kirovskaya Oblast’,admin,501468.0,501468.0,0.3170876570445457
26375,USPP,medium_airport,Perm International Airport,57.914501,56.021198,404.0,EU,RU,RU-PER,Perm,yes,USPP,PEE,,http://www.aviaperm.ru/,https://en.wikipedia.org/wiki/Perm_International_Airport,Bolshoye Savino,POINT (56.021198 57.914501),5821,Perm,58.0139,56.2489,Russia,RU,Permskiy Kray,admin,1048005.0,1048005.0,0.24845193097458507
42934,UUBC,medium_airport,Grabtsevo Airport,54.5499992371,36.3666687012,656.0,EU,RU,RU-KLU,Kaluga,no,UUBC,KLF,,,https://en.wikipedia.org/wiki/Grabtsevo_Airport,Аэропорт Грабцево,POINT (36.3666687012 54.5499992371),5863,Kaluga,54.5333,36.2667,Russia,RU,Kaluzhskaya Oblast’,admin,341892.0,331842.0,0.10135386395859179
31690,UUBI,medium_airport,Ivanovo South Airport,56.93939971923828,40.940799713134766,410.0,EU,RU,RU-IVA,Ivanovo,yes,UUBI,IWA,,,https://en.wikipedia.org/wiki/Ivanovo_Yuzhny_Airport,"Ivanovo Yuzhniy Airport, Ivanovo Yuzhny Airport, Аэропорт Иваново Южный",POINT (40.940799713134766 56.93939971923828),5855,Ivanovo,57.0,41.0,Russia,RU,Ivanovskaya Oblast’,admin,406933.0,401505.0,0.08471757782966402
42967,UUBW,large_airport,Zhukovsky International Airport,55.553299,38.150002,377.0,EU,RU,RU-MOS,Moscow,yes,UUBW,ZIA,,http://zia.aero/,https://en.wikipedia.org/wiki/Zhukovsky_International_Airport,"Аэропорт Раменское, Zhukovsky Air Base, Gromov Flight Research Institute, Лётно-исследовательский институт имени М. М. Громова, ЛИИ",POINT (38.150002 55.553299),5963,Zhukovskiy,55.5972,38.1203,Russia,RU,Moskovskaya Oblast’,,107994.0,107994.0,0.05300477907698382
26394,UUDD,large_airport,Domodedovo International Airport,55.40879821777344,37.90629959106445,588.0,EU,RU,RU-MOS,Moscow,yes,UUDD,DME,,http://www.domodedovo.ru/en/,https://en.wikipedia.org/wiki/Domodedovo_International_Airport,"MOW, Аэропорт Домоде́дово",POINT (37.90629959106445 55.40879821777344),5938,Domodedovo,55.44,37.7619,Russia,RU,Moskovskaya Oblast’,,127850.0,127850.0,0.14773216682123025
26396,UUEE,large_airport,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,yes,UUEE,SVO,,http://www.svo.aero/en/,https://en.wikipedia.org/wiki/Sheremetyevo_International_Airport,"MOW, Международный аэропорт Шереметьево, svo, sheremetyevo, moscow",POINT (37.4146 55.972599),5885,Khimki,55.8892,37.445,Russia,RU,Moskva,,254171.0,254171.0,0.08876684742064468
26400,UUOO,medium_airport,Voronezh International Airport,51.81420135498047,39.22959899902344,514.0,EU,RU,RU-VOR,Voronezh,yes,UUOO,VOZ,,,https://en.wikipedia.org/wiki/Voronezh_International_Airport,"Chertovitskoye Airport, Chertovitskoe Airport, Аэропорт Воронеж, Аэропорт Чертовицкое",POINT (39.22959899902344 51.81420135498047),5820,Voronezh,51.6717,39.2106,Russia,RU,Voronezhskaya Oblast’,admin,1050602.0,1050602.0,0.14376229733543422
26401,UUWW,large_airport,Vnukovo International Airport,55.5914993286,37.2615013123,685.0,EU,RU,RU-MOS,Moscow,yes,UUWW,VKO,,http://www.vnukovo.ru/eng,https://en.wikipedia.org/wiki/Vnukovo_International_Airport,"MOW, Международный аэропорт Внуково",POINT (37.2615013123 55.5914993286),5928,Odintsovo,55.6667,37.2667,Russia,RU,Moskovskaya Oblast’,,146574.0,146574.0,0.07538015211454908
26402,UUYY,medium_airport,Syktyvkar Airport,61.64699935913086,50.84510040283203,342.0,EU,RU,RU-KO,Syktyvkar,yes,UUYY,SCW,,,https://en.wikipedia.org/wiki/Syktyvkar_Airport,,POINT (50.84510040283203 61.64699935913086),5888,Syktyvkar,61.6667,50.8167,Russia,RU,Komi,admin,245313.0,245313.0,0.03456440555942782
26403,UWGG,medium_airport,Nizhny Novgorod Strigino International Airport,56.230098724365,43.784000396729,256.0,EU,RU,RU-NIZ,Nizhny Novgorod,yes,UWGG,GOJ,,http://www.airportnn.ru/en/,https://en.wikipedia.org/wiki/Nizhny_Novgorod_International_Airport,Strigino Airport,POINT (43.784000396729 56.230098724365),5812,Nizhniy Novgorod,56.3269,44.0075,Russia,RU,Nizhegorodskaya Oblast’,admin,1264075.0,1252236.0,0.24356222947505365
35174,UWKB,medium_airport,Bugulma Airport,54.641184,52.800229,991.0,AS,RU,RU-TA,Bugulma,yes,UWKB,UUA,,,https://en.wikipedia.org/wiki/Bugulma_Airport,"УВКБ, Аэропорт Бугульма",POINT (52.800229 54.641184),5922,Almetyevsk,54.9,52.3,Russia,RU,Tatarstan,,155988.0,155988.0,0.5632182297271656
26404,UWKD,large_airport,Kazan International Airport,55.606201171875,49.278701782227,411.0,EU,RU,RU-TA,Kazan,yes,UWKD,KZN,,http://www.kazan.aero/en/,https://en.wikipedia.org/wiki/Kazan_International_Airport,,POINT (49.278701782227 55.606201171875),5813,Kazan,55.7964,49.1089,Russia,RU,Tatarstan,admin,1243500.0,1243500.0,0.2549671340929842
26405,UWKE,medium_airport,Begishevo Airport,55.564701080322266,52.09249877929688,643.0,EU,RU,RU-TA,Nizhnekamsk,yes,UWKE,NBC,,,https://en.wikipedia.org/wiki/Begishevo_Airport,,POINT (52.09249877929688 55.564701080322266),5840,Naberezhnyye Chelny,55.7,52.3333,Russia,RU,Tatarstan,,533839.0,533839.0,0.27620830103035476
26406,UWKS,medium_airport,Cheboksary Airport,56.09030151367188,47.3473014831543,558.0,EU,RU,RU-CU,Cheboksary,yes,UWKS,CSY,,,https://en.wikipedia.org/wiki/Cheboksary_Airport,,POINT (47.3473014831543 56.09030151367188),5845,Cheboksary,56.1333,47.25,Russia,RU,Chuvashiya,admin,489498.0,489498.0,0.10637879699702908
35104,UWLL,medium_airport,Ulyanovsk Baratayevka Airport,54.268299,48.2267,449.0,EU,RU,RU-ULY,Ulyanovsk,yes,UWLL,ULV,,http://ulk.aero/,https://en.wikipedia.org/wiki/Ulyanovsk_Baratayevka_Airport,,POINT (48.2267 54.268299),5829,Ulyanovsk,54.3167,48.3667,Russia,RU,Ul’yanovskaya Oblast’,admin,624518.0,624518.0,0.14813053973100887
26408,UWOO,medium_airport,Orenburg Central Airport,51.79579925537109,55.45669937133789,387.0,EU,RU,RU-ORE,Orenburg,yes,UWOO,REN,,http://www.airoport.orenair.ru/,https://en.wikipedia.org/wiki/Orenburg_Tsentralny_Airport,"Orenburg Tsentralny Airport, Аэропорт Центральный",POINT (55.45669937133789 51.79579925537109),5836,Orenburg,51.7667,55.1,Russia,RU,Orenburgskaya Oblast’,admin,564773.0,564773.0,0.3578843502809212
26409,UWOR,medium_airport,Orsk Airport,51.072498,58.5956,909.0,AS,RU,RU-ORE,Orsk,yes,UWOR,OSW,,,https://en.wikipedia.org/wiki/Orsk_Airport,,POINT (58.5956 51.072498),5893,Orsk,51.2,58.5667,Russia,RU,Orenburgskaya Oblast’,,230414.0,229255.0,0.13073626124377258
32155,UWPP,medium_airport,Penza Airport,53.110599517822266,45.02109909057617,614.0,EU,RU,RU-PNZ,Penza,yes,UWPP,PEZ,,,https://en.wikipedia.org/wiki/Penza_Airport,Penza South,POINT (45.02109909057617 53.110599517822266),5842,Penza,53.2,45.0,Russia,RU,Penzenskaya Oblast’,admin,523726.0,523726.0,0.0918565067741715
26411,UWUU,large_airport,Ufa International Airport,54.557498931885,55.874401092529,449.0,EU,RU,RU-BA,Ufa,yes,UWUU,UFA,,http://www.airportufa.ru/en/,https://en.wikipedia.org/wiki/Ufa_International_Airport,Международный аэропорт Уфа,POINT (55.874401092529 54.557498931885),5818,Ufa,54.7261,55.9475,Russia,RU,Bashkortostan,admin,1115560.0,1115560.0,0.18376553116124197
26412,UWWW,large_airport,Kurumoch International Airport,53.504901885986,50.16429901123,477.0,EU,RU,RU-SAM,Samara,yes,UWWW,KUF,,http://airport.samara.ru/en/,https://en.wikipedia.org/wiki/Kurumoch_International_Airport,,POINT (50.16429901123 53.504901885986),5816,Samara,53.2028,50.1408,Russia,RU,Samarskaya Oblast’,admin,1169719.0,1169719.0,0.3030144436245318
