city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Asprópyrgos,38.0667,23.5833,Greece,GR,Attikí,minor,30251,30251
Kórinthos,37.9386,22.9272,Greece,GR,Pelopónnisos,minor,30176,30176
Gérakas,38.0333,23.8500,Greece,GR,Attikí,minor,29939,29939
Metamórfosi,38.0500,23.7500,Greece,GR,Attikí,minor,29891,29891
Giannitsá,40.7833,22.4000,Greece,GR,Kentrikí Makedonía,minor,29789,29789
Amaliáda,37.8000,21.3500,Greece,GR,Dytikí Elláda,minor,28520,16763
Voúla,37.8500,23.7500,Greece,GR,Attikí,minor,28364,28364
Kamateró,38.0597,23.7120,Greece,GR,Attikí,,28361,28361
Mytilíni,39.1000,26.5500,Greece,GR,Vóreio Aigaío,admin,27871,27871
Ágios Nikólaos,35.1833,25.7167,Greece,GR,Kríti,minor,27074,12638
Chíos,38.3725,26.1375,Greece,GR,Vóreio Aigaío,minor,26850,26850
Paianía,37.9500,23.8500,Greece,GR,Attikí,minor,26668,14595
Agía Varvára,38.0000,23.6500,Greece,GR,Attikí,minor,26550,26550
Kaisarianí,37.9683,23.7583,Greece,GR,Attikí,minor,26458,26370
Grevená,40.0850,21.4275,Greece,GR,Dytikí Makedonía,minor,25905,13374
Néa Filadélfeia,38.0367,23.7367,Greece,GR,Attikí,minor,25734,25734
Moscháto,37.9500,23.6667,Greece,GR,Attikí,minor,25441,25441
Pérama,37.9667,23.5667,Greece,GR,Attikí,minor,25389,25389
Elefsína,38.0333,23.5333,Greece,GR,Attikí,minor,24910,24910
Kérkyra,39.6239,19.9214,Greece,GR,Ionía Nísia,admin,24838,24838
Pýrgos,37.6667,21.4333,Greece,GR,Dytikí Elláda,minor,24359,24359
Kilkís,40.9833,22.8667,Greece,GR,Kentrikí Makedonía,minor,22914,22914
Dáfni,37.9500,23.7333,Greece,GR,Attikí,minor,22913,22913
Melíssia,38.0500,23.8333,Greece,GR,Attikí,minor,22741,22741
Árgos,37.6167,22.7167,Greece,GR,Pelopónnisos,minor,22085,22085
Árta,39.1650,20.9875,Greece,GR,Ípeiros,minor,21895,21895
Artémida,37.9667,24.0000,Greece,GR,Attikí,,21488,21488
Péfki,38.0667,23.8000,Greece,GR,Attikí,minor,21415,21415
Aígio,38.2500,22.0833,Greece,GR,Dytikí Elláda,minor,20422,20422
Gázi,35.3250,25.0667,Greece,GR,Kríti,minor,19221,14640
Koropí,37.9000,23.8733,Greece,GR,Attikí,minor,19164,19164
Peraía,40.5000,22.9250,Greece,GR,Kentrikí Makedonía,minor,18546,18546
Orestiáda,41.5000,26.5333,Greece,GR,Anatolikí Makedonía kai Thráki,minor,18426,18426
Édessa,40.8000,22.0500,Greece,GR,Kentrikí Makedonía,minor,18229,18229
Flórina,40.7833,21.4000,Greece,GR,Dytikí Makedonía,minor,17686,17686
Panórama,40.5833,23.0333,Greece,GR,Kentrikí Makedonía,minor,17444,17444
Néa Erythraía,38.0833,23.8167,Greece,GR,Attikí,,17379,17379
