city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Dobrush,52.4167,31.3167,Belarus,BY,Homyel’skaya Voblasts’,minor,18311,18208
Hlybokaye,55.1333,27.6833,Belarus,BY,Vitsyebskaya Voblasts’,minor,17790,17694
Zaslawye,54.0083,27.2847,Belarus,BY,Minskaya Voblasts’,,17701,17601
Fanipal,53.7500,27.3333,Belarus,BY,Minskaya Voblasts’,,17507,17493
Stowbtsy,53.4833,26.7333,Belarus,BY,Minskaya Voblasts’,,17496,17496
Lyepyel,54.8750,28.6944,Belarus,BY,Vitsyebskaya Voblasts’,,17280,17280
Shklow,54.2236,30.2864,Belarus,BY,Mahilyowskaya Voblasts’,minor,17064,17064
Bykhaw,53.5167,30.2500,Belarus,BY,Mahilyowskaya Voblasts’,minor,17031,17031
Ashmyany,54.4250,25.9375,Belarus,BY,Hrodzyenskaya Voblasts’,minor,16979,16979
Zhytkavichy,52.2333,27.8667,Belarus,BY,Homyel’skaya Voblasts’,minor,16600,16600
Horad Smalyavichy,54.1000,28.0667,Belarus,BY,Minskaya Voblasts’,minor,16594,16594
Ivanava,52.1333,25.5500,Belarus,BY,Brestskaya Voblasts’,minor,16498,16377
Kastsyukovichy,53.3333,32.0500,Belarus,BY,Mahilyowskaya Voblasts’,minor,15993,15993
