city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Radizel,46.4720,15.6537,Slovenia,SI,Hoče-Slivnica,,1582,1582
Zgornje Bitnje,46.2201,14.3374,Slovenia,SI,Kranj,,1555,1555
Rakičan,46.6511,16.1981,Slovenia,SI,Murska Sobota,,1543,1543
Rogatec,46.2243,15.7052,Slovenia,SI,Rogatec,admin,1540,1540
Vuzenica,46.5992,15.1669,Slovenia,SI,Vuzenica,admin,1522,1522
Šmarje-Sap,45.9760,14.6108,Slovenia,SI,Grosuplje,,1512,1512
Miren,45.8962,13.6072,Slovenia,SI,Miren-Kostanjevica,admin,1506,1506
Turnišče,46.6194,16.3223,Slovenia,SI,Turnišče,admin,1506,1506
Mlaka pri Kranju,46.2741,14.3475,Slovenia,SI,Kranj,,1502,1502
Tabor,46.2108,15.0047,Slovenia,SI,Tabor,admin,1494,1494
Mekinje,46.2362,14.6126,Slovenia,SI,Kamnik,,1493,1493
Dol pri Hrastniku,46.1425,15.1170,Slovenia,SI,Hrastnik,,1493,1493
Bakovci,46.6162,16.1457,Slovenia,SI,Murska Sobota,,1493,1493
Dragomer,46.0189,14.3820,Slovenia,SI,Log-Dragomer,admin,1464,1464
Pekre,46.5438,15.5917,Slovenia,SI,Maribor,,1464,1464
Spodnje Škofije,45.5716,13.7917,Slovenia,SI,Koper,,1455,1455
Kranjska Gora,46.4854,13.7871,Slovenia,SI,Kranjska Gora,admin,1452,1452
Šentjernej,45.8389,15.3361,Slovenia,SI,Šentjernej,admin,1441,1441
Cerkno,46.1283,13.9915,Slovenia,SI,Cerkno,admin,1425,1425
Oplotnica,46.3860,15.4458,Slovenia,SI,Oplotnica,admin,1420,1420
Trnovlje pri Celju,46.2524,15.2930,Slovenia,SI,Celje,,1409,1409
Dekani,45.5469,13.8146,Slovenia,SI,Koper,,1409,1409
Šmartno,46.0441,14.8466,Slovenia,SI,Šmartno pri Litiji,admin,1395,1395
Razvanje,46.5133,15.6343,Slovenia,SI,Maribor,,1386,1386
Log,46.0104,14.3569,Slovenia,SI,Log-Dragomer,,1379,1379
Mirna,45.9476,15.0664,Slovenia,SI,Mirna,admin,1371,1371
Šmarca,46.1971,14.5964,Slovenia,SI,Kamnik,,1365,1365
